Date,Time,Booking ID,BookingStatus,CustomerID,VehicleType,PickupLocation,DropLocation,AvgVTAT,AvgCTAT,CancelledRidesbyCustomer,Reasonforcancelling byCustomer,CancelledRidesbyDriver,Reasonforcancelling byDriver,IncompleteRides,IncompleteRidesReason,BookingValue,RideDistance,DriverRatings,Customer Rating
04-02-2025,17:43,CNR9852333332,Success,CUST62673,Prime Sedan,Banerghatta,Yelahanka,4.73,9.02,NA,NA,NA,NA,NA,NA,565.96,4.72,4.1,4.8
23-02-2025,11:06,CNR4817588632,Cancelled by Customer,CUST44410,Auto,Banerghatta,Shivajinagar,NA,NA,1,Wrong Address,NA,NA,NA,NA,NA,NA,0,NA
20-02-2025,18:29,CNR1408966345,Success,CUST66014,Bike,Arekere,Attiguppe,7.83,7.7,NA,NA,NA,NA,NA,NA,147.62,2.23,3.3,3.3
24-02-2025,02:27,CNR1334108475,Cancelled by Driver,CUST53720,Prime Sedan,Laggere,Malleshwaram,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
03-02-2025,17:33,CNR9908327103,Incomplete,CUST95455,Prime SUV,Bellandur,Attiguppe,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
01-02-2025,16:09,CNR4949687417,Success,CUST15025,Prime Plus,MG Road,Horamavu,5.43,11.87,NA,NA,NA,NA,NA,NA,1197.03,2.17,4.7,4.2
10-02-2025,07:47,CNR8683732267,Success,CUST96563,Prime Plus,Attiguppe,Hennur,3.36,13.74,NA,NA,NA,NA,NA,NA,976.22,18.88,4.1,4.2
16-02-2025,01:00,CNR1747583837,Success,CUST54780,eBike,Sarjapur,Cooke Town,3.41,12.99,NA,NA,NA,NA,NA,NA,340.45,19.3,4.6,5
18-02-2025,06:56,CNR5391368280,Success,CUST26251,Prime SUV,Whitefield,Padmanabhanagar,9.03,12.36,NA,NA,NA,NA,NA,NA,425.11,14.61,3.3,4.8
02-02-2025,01:21,CNR1268925825,Success,CUST33518,Prime SUV,Kaval Byrasandra,Electronic City,3.15,9.01,NA,NA,NA,NA,NA,NA,447.42,19.14,3.8,4.7
15-02-2025,10:38,CNR1981787087,Success,CUST46002,Auto,Padmanabhanagar,RT Nagar,3.63,14.15,NA,NA,NA,NA,NA,NA,747.71,5.24,3,3.4
12-02-2025,20:08,CNR9417420185,Success,CUST40712,Bike,Whitefield,Sarjapur,9.62,13.58,NA,NA,NA,NA,NA,NA,203.04,2.36,3.7,4.6
10-02-2025,01:30,CNR4371520656,Incomplete,CUST50556,Prime Sedan,RT Nagar,Bommanahalli,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
09-02-2025,09:39,CNR2908856901,Success,CUST57970,eBike,MG Road,Sarjapur,7.65,8.79,NA,NA,NA,NA,NA,NA,994.04,10.76,4.6,4.5
24-02-2025,04:51,CNR8668953954,Cancelled by Driver,CUST83227,Prime Sedan,Bannerghatta Road,Electronic City,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
09-02-2025,09:24,CNR9956064209,Cancelled by Customer,CUST63995,Prime Plus,Malleshwaram,Nagarbhavi,NA,NA,1,Wrong Address,NA,NA,NA,NA,NA,NA,0,NA
04-02-2025,17:29,CNR4001163402,Cancelled by Driver,CUST64948,Prime Sedan,Domlur,Jayanagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
11-02-2025,15:42,CNR5352492971,Success,CUST62513,Prime Sedan,Kaval Byrasandra,HSR Layout,8.31,14.8,NA,NA,NA,NA,NA,NA,187.49,12.31,3.9,3.5
05-02-2025,07:48,CNR4335122084,Cancelled by Driver,CUST10830,Mini,KR Puram,Hosur Road,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
15-02-2025,11:34,CNR5675978019,Success,CUST95358,Auto,Yeshwanthpur,Nelamangala,5.62,10.66,NA,NA,NA,NA,NA,NA,801.51,8.35,3.7,3.8
15-02-2025,11:45,CNR4952576523,Incomplete,CUST54097,Auto,Hosur Road,RT Nagar,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
07-02-2025,01:25,CNR7527473434,Success,CUST73095,Prime SUV,Sanjay Nagar,Cooke Town,9.29,9.05,NA,NA,NA,NA,NA,NA,477.79,3.64,4.7,4.1
17-02-2025,08:20,CNR4116843273,Success,CUST25629,Mini,Kaval Byrasandra,Hosur Road,7.74,10.94,NA,NA,NA,NA,NA,NA,323.51,9.88,4.2,3.2
13-02-2025,11:12,CNR3650146664,Success,CUST84205,eBike,KR Puram,Vijayanagar,5.54,12.63,NA,NA,NA,NA,NA,NA,110.53,13.25,4,4.7
03-02-2025,16:17,CNR4209247499,Success,CUST85808,Mini,Hebbal,Jakkur,8.45,12.1,NA,NA,NA,NA,NA,NA,879.88,7.27,4.4,4.8
23-02-2025,18:56,CNR6957805419,Cancelled by Driver,CUST13012,Prime Plus,Cooke Town,Peenya,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
05-02-2025,03:30,CNR6360783704,Success,CUST48564,Prime SUV,Bannerghatta Road,KR Puram,7.49,13.22,NA,NA,NA,NA,NA,NA,353.48,8.54,3.7,3.7
12-02-2025,20:10,CNR6778186740,Success,CUST53822,Auto,JP Nagar,Hebbal,3.07,7.34,NA,NA,NA,NA,NA,NA,364.25,18.58,4.9,4.8
22-02-2025,11:29,CNR5981932521,Cancelled by Driver,CUST99564,Auto,Sarjapur,Rajajinagar,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
27-02-2025,18:34,CNR8865049313,Success,CUST19544,Bike,Arekere,Bommanahalli,3.11,5.01,NA,NA,NA,NA,NA,NA,344.25,17.23,3.1,3.4
19-02-2025,07:52,CNR3621846751,Success,CUST71102,Prime SUV,Bannerghatta Road,Sanjay Nagar,8.29,7.53,NA,NA,NA,NA,NA,NA,515,10.56,3,3.7
27-02-2025,18:53,CNR1920318106,Incomplete,CUST70343,Mini,Koramangala,Rajajinagar,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
13-02-2025,10:13,CNR8404419254,Success,CUST72835,Prime SUV,Kadubeesanahalli,Shivajinagar,9.85,8.2,NA,NA,NA,NA,NA,NA,217.11,9.15,4.3,4.9
08-02-2025,16:51,CNR5365319313,Success,CUST51646,Prime Sedan,Rajajinagar,Girinagar,8.41,10.81,NA,NA,NA,NA,NA,NA,1082.95,11.85,4.7,4.1
14-02-2025,20:03,CNR1795699703,Success,CUST13374,Prime SUV,Cooke Town,Padmanabhanagar,6.54,7.12,NA,NA,NA,NA,NA,NA,251.75,19.57,4.6,4.7
25-02-2025,05:56,CNR1983767041,Success,CUST49120,Mini,Hebbal,Nagarbhavi,5.41,6.67,NA,NA,NA,NA,NA,NA,235.39,1.06,3.7,4.6
23-02-2025,14:47,CNR6722167257,Success,CUST87668,Mini,Jayanagar,BTM Layout,9.38,9.86,NA,NA,NA,NA,NA,NA,660.53,11.8,4.4,3.3
07-02-2025,20:07,CNR2870224557,Cancelled by Driver,CUST98105,Auto,Indiranagar,Richmond Town,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
01-02-2025,10:34,CNR2277029663,Success,CUST91831,Bike,MG Road,Laggere,3.57,14.82,NA,NA,NA,NA,NA,NA,378,17.93,4.4,3.4
22-02-2025,12:45,CNR8097887536,Success,CUST81530,Prime SUV,Indiranagar,Sarvagnanagar,5.94,11.34,NA,NA,NA,NA,NA,NA,415.03,10.72,3.6,3.7
12-02-2025,08:44,CNR2166309244,Success,CUST76663,Prime Plus,Domlur,Koramangala,9.33,12.17,NA,NA,NA,NA,NA,NA,274.82,5.82,3.8,3.7
12-02-2025,20:10,CNR3738880538,Success,CUST22055,Mini,Bellandur,Electronic City,6.56,7.75,NA,NA,NA,NA,NA,NA,139.73,6.62,3.5,4.7
27-02-2025,18:21,CNR2718139829,Incomplete,CUST10821,Prime Sedan,Banerghatta,Vijayanagar,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
14-02-2025,17:43,CNR6170688596,Cancelled by Customer,CUST47587,Bike,Whitefield,Laggere,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
08-02-2025,07:37,CNR5217755991,Success,CUST22420,Prime Plus,Banashankari,Magadi Road,4.89,12.29,NA,NA,NA,NA,NA,NA,451.51,18.6,5,3.6
14-02-2025,08:08,CNR5425435632,Success,CUST93790,Mini,Bellandur,Hennur,7.57,8.56,NA,NA,NA,NA,NA,NA,911.39,16.18,3.3,3.4
20-02-2025,12:04,CNR4277908169,Success,CUST33834,Prime Plus,Banerghatta,Yelahanka,9.46,14.93,NA,NA,NA,NA,NA,NA,363.14,19.55,4.4,4.7
05-02-2025,14:04,CNR6946305143,Success,CUST37211,Auto,Vijayanagar,Hennur,6.64,5.38,NA,NA,NA,NA,NA,NA,668.09,12.24,3.8,4.6
07-02-2025,01:14,CNR9303781492,Success,CUST56227,Prime Sedan,KR Puram,Cooke Town,5.13,10.1,NA,NA,NA,NA,NA,NA,202.56,9.6,4.1,3.1
01-02-2025,09:05,CNR1226345578,Cancelled by Driver,CUST53029,Prime SUV,Arekere,BTM Layout,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
04-02-2025,00:17,CNR2624469230,Success,CUST60707,Mini,Domlur,Laggere,9.81,9.42,NA,NA,NA,NA,NA,NA,702.99,15.47,3.2,3.3
18-02-2025,12:38,CNR8093312116,Incomplete,CUST17630,Prime Plus,Domlur,Magadi Road,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
15-02-2025,05:35,CNR5781107001,Success,CUST72055,Bike,HSR Layout,Nagarbhavi,7.33,10.93,NA,NA,NA,NA,NA,NA,932.99,10.98,4.3,3.7
23-02-2025,17:06,CNR1942914703,Cancelled by Customer,CUST78638,eBike,HSR Layout,Frazer Town,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
02-02-2025,09:27,CNR6271821662,Cancelled by Customer,CUST80967,Mini,Domlur,BTM Layout,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
13-02-2025,11:36,CNR6651511089,Incomplete,CUST87460,Mini,Domlur,Peenya,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
03-02-2025,06:49,CNR8211885958,Success,CUST90402,eBike,Bellandur,Whitefield,5.36,7.07,NA,NA,NA,NA,NA,NA,390.57,19.57,3.3,4
02-02-2025,10:01,CNR7069694410,Success,CUST29732,Prime SUV,Banerghatta,Marathahalli,3.51,14.92,NA,NA,NA,NA,NA,NA,941.14,11.73,4,3.2
23-02-2025,09:23,CNR2754388342,Cancelled by Driver,CUST82743,Bike,Basavanagudi,Bannerghatta Road,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
11-02-2025,02:08,CNR9875921833,Success,CUST40198,Bike,Whitefield,Bannerghatta Road,8.94,9.39,NA,NA,NA,NA,NA,NA,942.73,6.64,3.3,3.4
17-02-2025,16:01,CNR3018973087,Success,CUST40111,Mini,Kengeri,Padmanabhanagar,5.05,10.49,NA,NA,NA,NA,NA,NA,113.49,10.27,4,4.1
05-02-2025,16:38,CNR9123804446,Success,CUST86381,Prime SUV,Hosur Road,KR Puram,5.16,10.94,NA,NA,NA,NA,NA,NA,666.3,4.44,3.8,4.1
05-02-2025,13:12,CNR6542061824,Success,CUST44079,Prime Sedan,Malleshwaram,Basavanagudi,9.87,7.21,NA,NA,NA,NA,NA,NA,393.57,7.39,4.1,3.7
26-02-2025,17:41,CNR8101234008,Success,CUST67129,Mini,Koramangala,Nagarbhavi,9.22,10.38,NA,NA,NA,NA,NA,NA,418.12,19.26,3.8,3.4
07-02-2025,01:54,CNR7313482827,Success,CUST73354,Prime Plus,Yeshwanthpur,Magadi Road,5.74,7.66,NA,NA,NA,NA,NA,NA,487.94,15.93,3.6,3.9
27-02-2025,11:21,CNR8173889113,Success,CUST87329,eBike,Horamavu,Koramangala,7.22,13.68,NA,NA,NA,NA,NA,NA,259.61,19.35,3.5,4.5
27-02-2025,04:05,CNR4859639210,Incomplete,CUST12860,Prime SUV,Yelahanka,Laggere,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
28-02-2025,07:31,CNR1839629598,Incomplete,CUST18752,eBike,Hennur,MG Road,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
17-02-2025,10:30,CNR6119046693,Incomplete,CUST16592,Bike,Electronic City,Jakkur,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
04-02-2025,17:44,CNR6760460058,Success,CUST41341,Prime Plus,KR Puram,Laggere,8.2,5.2,NA,NA,NA,NA,NA,NA,142.31,15.34,4.3,3.6
16-02-2025,11:49,CNR4245730310,Success,CUST44779,eBike,Jakkur,Sanjay Nagar,4.4,12.63,NA,NA,NA,NA,NA,NA,434.48,19.9,3.1,3
04-02-2025,17:03,CNR6414124490,Success,CUST42278,Prime Plus,HSR Layout,BTM Layout,3.23,5.08,NA,NA,NA,NA,NA,NA,720.02,3.77,3.1,4.7
10-02-2025,12:33,CNR2648006044,Success,CUST73927,Prime Sedan,Koramangala,Horamavu,5.89,13.83,NA,NA,NA,NA,NA,NA,352.92,9.73,4.1,4.8
17-02-2025,00:39,CNR7440406223,Cancelled by Driver,CUST53219,Auto,Shivajinagar,Sarjapur,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
03-02-2025,12:52,CNR5407436756,Success,CUST18000,Prime SUV,Shivajinagar,Frazer Town,9.71,7.59,NA,NA,NA,NA,NA,NA,253.55,11.77,3.6,4.2
04-02-2025,11:28,CNR2619954581,Success,CUST73566,Auto,Marathahalli,Sanjay Nagar,3.15,5.99,NA,NA,NA,NA,NA,NA,304.15,14.2,3.4,4.6
07-02-2025,11:57,CNR9913828247,Incomplete,CUST40476,Auto,Bannerghatta Road,Ulsoor,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
24-02-2025,01:43,CNR1891877174,Incomplete,CUST80853,Auto,Sanjay Nagar,Kadubeesanahalli,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
12-02-2025,00:02,CNR5227473909,Incomplete,CUST25159,Mini,Banashankari,KR Puram,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
09-02-2025,18:22,CNR6692070036,Success,CUST32552,Bike,Banashankari,Kengeri,6.7,5.57,NA,NA,NA,NA,NA,NA,481.78,9.04,4.3,4.9
24-02-2025,06:21,CNR4869528766,Incomplete,CUST72522,Prime Sedan,Basavanagudi,Bommanahalli,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
15-02-2025,18:10,CNR1720921992,Success,CUST30017,Prime Sedan,Koramangala,Peenya,5.51,5.29,NA,NA,NA,NA,NA,NA,412.71,11.51,3.4,3.1
05-02-2025,00:19,CNR6325376146,Success,CUST43999,Prime SUV,RT Nagar,Frazer Town,9.36,11.63,NA,NA,NA,NA,NA,NA,322.34,18.01,4.3,5
27-02-2025,08:25,CNR4758279360,Cancelled by Customer,CUST11353,eBike,KR Puram,Bellandur,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
01-02-2025,04:41,CNR3759867585,Success,CUST86629,Prime SUV,KR Puram,Banashankari,4.35,14.15,NA,NA,NA,NA,NA,NA,425.14,1.58,4.3,3.4
21-02-2025,22:47,CNR8088300877,Success,CUST26149,Prime Plus,Kengeri,Bannerghatta Road,3.99,10.79,NA,NA,NA,NA,NA,NA,484.03,15.07,4.9,4.9
27-02-2025,02:15,CNR7811351508,Cancelled by Customer,CUST88730,Mini,Frazer Town,Bellandur,NA,NA,1,Wrong Address,NA,NA,NA,NA,NA,NA,0,NA
28-02-2025,06:59,CNR2794275004,Success,CUST98242,Auto,Banashankari,Cooke Town,7.24,10.84,NA,NA,NA,NA,NA,NA,395.77,14.04,3.3,3
17-02-2025,10:14,CNR1632174716,Success,CUST57472,Prime Plus,Richmond Town,Banerghatta,4.63,10.38,NA,NA,NA,NA,NA,NA,294.26,13.04,3.2,3.6
18-02-2025,02:14,CNR6897496397,Success,CUST31967,Auto,Rajajinagar,Ulsoor,6.38,11.21,NA,NA,NA,NA,NA,NA,474.99,17.64,3.4,4.2
22-02-2025,04:53,CNR2525363184,Incomplete,CUST52001,Auto,Girinagar,Bellandur,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
19-02-2025,14:16,CNR2779761509,Cancelled by Customer,CUST12278,Bike,Peenya,Bellandur,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
26-02-2025,01:12,CNR4113958123,Success,CUST95031,Auto,Jayanagar,Kaval Byrasandra,9.54,5.21,NA,NA,NA,NA,NA,NA,758.27,5.64,4.2,4
24-02-2025,07:53,CNR5781632289,Success,CUST46950,Prime Plus,Kaval Byrasandra,Koramangala,3.37,13.07,NA,NA,NA,NA,NA,NA,311.4,10.6,4.9,4.2
14-02-2025,11:32,CNR8040213814,Incomplete,CUST97517,Auto,HSR Layout,Cooke Town,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
07-02-2025,16:43,CNR1311027590,Success,CUST63028,Prime SUV,Shivajinagar,Whitefield,7.2,6.88,NA,NA,NA,NA,NA,NA,266.88,1.96,3.3,4.4
04-02-2025,03:27,CNR3237574687,Success,CUST60995,Auto,Koramangala,Richmond Town,8.75,10.29,NA,NA,NA,NA,NA,NA,830.45,1.79,3.9,3.2
21-02-2025,03:07,CNR3945225736,Cancelled by Driver,CUST73788,Mini,Kengeri,Ulsoor,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
03-02-2025,15:18,CNR9488838831,Success,CUST61708,Auto,Hennur,Hebbal,4.48,9.32,NA,NA,NA,NA,NA,NA,514.51,7.45,4.5,3
28-02-2025,11:36,CNR2280486511,Success,CUST46488,Bike,Ulsoor,Bommanahalli,9.98,11.05,NA,NA,NA,NA,NA,NA,389.44,8.49,3.2,3.1
09-02-2025,14:40,CNR8251478813,Success,CUST12591,Mini,Yeshwanthpur,Vijayanagar,4.68,6.44,NA,NA,NA,NA,NA,NA,849.6,11.88,4.7,3.3
04-02-2025,09:41,CNR7113324099,Success,CUST68049,eBike,Banerghatta,Cooke Town,5.44,10.53,NA,NA,NA,NA,NA,NA,787.97,8.13,4.7,3.1
25-02-2025,11:32,CNR2034198848,Cancelled by Customer,CUST98127,Bike,Kadubeesanahalli,Rajajinagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
19-02-2025,16:19,CNR2695116865,Success,CUST33442,Auto,Marathahalli,Shivajinagar,8.82,12.85,NA,NA,NA,NA,NA,NA,347.04,12.08,3.5,4.4
22-02-2025,12:08,CNR1291317259,Success,CUST56323,Prime SUV,Basavanagudi,Peenya,3.81,14.23,NA,NA,NA,NA,NA,NA,1106.21,2.86,4.4,4.9
14-02-2025,22:22,CNR9169828092,Success,CUST12817,Mini,Yeshwanthpur,BTM Layout,9.61,9.2,NA,NA,NA,NA,NA,NA,382.25,16.58,4.1,4.7
19-02-2025,03:46,CNR4924859939,Success,CUST23832,Auto,Sanjay Nagar,JP Nagar,3.41,5.99,NA,NA,NA,NA,NA,NA,243.39,13.81,4.9,4.4
24-02-2025,07:32,CNR3738401743,Success,CUST85861,Prime Sedan,Indiranagar,Yelahanka,6.5,7.49,NA,NA,NA,NA,NA,NA,593.93,10.13,4.4,3.2
19-02-2025,20:56,CNR5315342530,Success,CUST89790,Auto,Jakkur,Domlur,7.65,9.04,NA,NA,NA,NA,NA,NA,978.96,1.67,4.4,3.1
04-02-2025,09:59,CNR9094786854,Success,CUST24611,Prime Sedan,Basavanagudi,Padmanabhanagar,8.32,6.82,NA,NA,NA,NA,NA,NA,380.2,8.31,4.4,4.6
24-02-2025,18:27,CNR2667518622,Cancelled by Customer,CUST67295,Prime SUV,Arekere,Hosur Road,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
03-02-2025,12:00,CNR7881923898,Cancelled by Driver,CUST80463,Prime Sedan,Jakkur,RT Nagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
08-02-2025,18:31,CNR9070943705,Success,CUST74109,Auto,Koramangala,Nagarbhavi,3.3,13.83,NA,NA,NA,NA,NA,NA,581.7,1.39,4.1,4.7
16-02-2025,22:50,CNR3024149310,Success,CUST43810,Prime SUV,Basavanagudi,Sanjay Nagar,4.43,13.01,NA,NA,NA,NA,NA,NA,1113.2,12.96,3.1,4.3
15-02-2025,17:24,CNR5043569879,Success,CUST28995,Auto,Kadubeesanahalli,Vijayanagar,4.67,14.53,NA,NA,NA,NA,NA,NA,512.39,4.19,3.4,3.2
24-02-2025,03:04,CNR3252013708,Success,CUST10813,Prime Sedan,Indiranagar,Nagarbhavi,5.98,10.52,NA,NA,NA,NA,NA,NA,621.95,13.93,3.8,3.5
07-02-2025,20:55,CNR9395672719,Cancelled by Customer,CUST80626,Prime SUV,Kaval Byrasandra,Yelahanka,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
02-02-2025,15:48,CNR2865465975,Success,CUST83347,Prime Plus,Yeshwanthpur,Sarjapur,5.34,8.52,NA,NA,NA,NA,NA,NA,764.35,17.77,3.3,4.1
23-02-2025,00:30,CNR8680577919,Success,CUST73153,Prime SUV,HSR Layout,Sarvagnanagar,5.72,13.48,NA,NA,NA,NA,NA,NA,1126.43,6.04,3.8,3.6
19-02-2025,12:18,CNR4688952098,Success,CUST86634,Bike,Kengeri,Yeshwanthpur,3.57,7.21,NA,NA,NA,NA,NA,NA,350.88,15.83,4.4,4.2
04-02-2025,05:02,CNR3021887111,Success,CUST78896,Prime SUV,MG Road,Indiranagar,5.27,10.55,NA,NA,NA,NA,NA,NA,335.18,17.65,4.1,4.8
23-02-2025,15:38,CNR8524550917,Success,CUST42485,Bike,Magadi Road,RT Nagar,8.78,6.67,NA,NA,NA,NA,NA,NA,620.88,1.83,4.9,3.5
13-02-2025,17:32,CNR7314649239,Cancelled by Driver,CUST21058,Prime Plus,Cooke Town,Koramangala,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
18-02-2025,23:36,CNR5723137778,Success,CUST41136,eBike,Kadubeesanahalli,Hennur,4.97,6.4,NA,NA,NA,NA,NA,NA,730.69,11.45,3.8,4.8
06-02-2025,02:01,CNR2037221245,Success,CUST21690,Prime Plus,Nagarbhavi,Marathahalli,9.16,11.84,NA,NA,NA,NA,NA,NA,140.12,18.02,4,3.6
12-02-2025,12:48,CNR5994440332,Success,CUST59129,Auto,HSR Layout,MG Road,8.43,6.39,NA,NA,NA,NA,NA,NA,303.29,1.12,3.4,3.7
23-02-2025,04:51,CNR2476724486,Success,CUST47477,eBike,Bommanahalli,Malleshwaram,4.64,8.35,NA,NA,NA,NA,NA,NA,529.35,9.52,3.1,4.8
15-02-2025,06:01,CNR8557701595,Success,CUST74783,Prime SUV,Bannerghatta Road,Kadubeesanahalli,9.36,12.99,NA,NA,NA,NA,NA,NA,638.29,8.49,4.8,4.5
05-02-2025,02:44,CNR2633756245,Success,CUST29503,Bike,KR Puram,Electronic City,7.54,6.71,NA,NA,NA,NA,NA,NA,498.3,7.33,4.5,3.1
08-02-2025,23:15,CNR9002505614,Success,CUST67288,Auto,Hosur Road,Koramangala,3.32,12.9,NA,NA,NA,NA,NA,NA,826.46,4.37,4.5,5
17-02-2025,02:58,CNR3419514957,Cancelled by Driver,CUST34561,Auto,Nelamangala,Malleshwaram,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
10-02-2025,10:35,CNR2672658662,Incomplete,CUST70040,Bike,Sanjay Nagar,KR Puram,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
14-02-2025,08:44,CNR1035256777,Success,CUST62371,Prime Plus,Yeshwanthpur,Banerghatta,3.52,8.46,NA,NA,NA,NA,NA,NA,803.61,18.27,5,4.4
21-02-2025,09:57,CNR5106782477,Success,CUST96965,Prime Sedan,Bommanahalli,Cooke Town,8.94,11.92,NA,NA,NA,NA,NA,NA,410.84,6.83,4.3,4.4
05-02-2025,07:00,CNR2757086422,Success,CUST83529,Mini,Rajajinagar,BTM Layout,7.84,7.1,NA,NA,NA,NA,NA,NA,192.56,12.88,4.6,4.8
24-02-2025,23:26,CNR3964184794,Success,CUST83689,Prime SUV,Domlur,Shivajinagar,7.48,8.73,NA,NA,NA,NA,NA,NA,967.73,13.75,3.9,3.6
28-02-2025,18:40,CNR6805573553,Success,CUST50597,eBike,Frazer Town,Yeshwanthpur,5.15,14.3,NA,NA,NA,NA,NA,NA,392.14,18.1,3.1,4.7
07-02-2025,21:38,CNR7340885504,Success,CUST82605,Prime SUV,Sarjapur,Girinagar,9.25,11.46,NA,NA,NA,NA,NA,NA,172.42,3.39,3.7,4.2
17-02-2025,12:43,CNR9333363083,Cancelled by Customer,CUST60090,Auto,Bellandur,Padmanabhanagar,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
21-02-2025,07:11,CNR8498369564,Incomplete,CUST44092,Mini,Kadubeesanahalli,Hosur Road,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
13-02-2025,04:21,CNR3471113244,Success,CUST31405,Mini,Ulsoor,Yeshwanthpur,6.34,12.17,NA,NA,NA,NA,NA,NA,323.53,11.8,4.5,4.2
07-02-2025,07:18,CNR7187978168,Success,CUST82579,Auto,Hebbal,Nagarbhavi,8.53,14.67,NA,NA,NA,NA,NA,NA,380.16,7.21,3,3.8
19-02-2025,10:07,CNR6010791776,Success,CUST71644,eBike,Girinagar,Koramangala,8.39,5.83,NA,NA,NA,NA,NA,NA,1279.49,11.47,3.5,4.1
06-02-2025,12:06,CNR2578200803,Success,CUST89906,Auto,Attiguppe,Yelahanka,7.16,10.75,NA,NA,NA,NA,NA,NA,359.76,2.52,3.9,3.5
20-02-2025,11:10,CNR3286128258,Success,CUST67520,Auto,Ulsoor,Hebbal,8.22,13.62,NA,NA,NA,NA,NA,NA,392.75,6.75,3.4,4.4
04-02-2025,21:51,CNR7523227641,Success,CUST78871,Prime Sedan,Indiranagar,Attiguppe,5.46,6.11,NA,NA,NA,NA,NA,NA,333.5,7.67,4.4,3.8
03-02-2025,06:21,CNR6285159097,Cancelled by Customer,CUST15552,Bike,Banashankari,Bommanahalli,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
21-02-2025,23:38,CNR9972492894,Success,CUST98384,eBike,HSR Layout,Nelamangala,9.05,14.48,NA,NA,NA,NA,NA,NA,414.27,4.82,3.4,5
09-02-2025,16:51,CNR6874904668,Cancelled by Driver,CUST29447,eBike,KR Puram,Kengeri,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
21-02-2025,21:36,CNR7484187682,Cancelled by Customer,CUST60003,Prime Plus,Jakkur,Yelahanka,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
03-02-2025,01:56,CNR8501522831,Success,CUST39092,eBike,KR Puram,Rajajinagar,5.27,8.74,NA,NA,NA,NA,NA,NA,198.15,17.52,3.6,5
03-02-2025,02:04,CNR5777399704,Cancelled by Driver,CUST11100,Auto,Attiguppe,Richmond Town,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
